SRR3132377	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3132377/SRR3132377_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3132377/SRR3132377_2.fastq.gz
SRR3131766	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/006/SRR3131766/SRR3131766_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/006/SRR3131766/SRR3131766_2.fastq.gz
SRR3131965	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3131965/SRR3131965_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3131965/SRR3131965_2.fastq.gz
SRR3132111	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3132111/SRR3132111_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3132111/SRR3132111_2.fastq.gz
SRR3131997	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3131997/SRR3131997_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3131997/SRR3131997_2.fastq.gz
SRR3132239	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3132239/SRR3132239_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3132239/SRR3132239_2.fastq.gz
SRR3132203	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/003/SRR3132203/SRR3132203_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/003/SRR3132203/SRR3132203_2.fastq.gz
SRR3132411	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3132411/SRR3132411_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3132411/SRR3132411_2.fastq.gz
SRR3132043	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/003/SRR3132043/SRR3132043_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/003/SRR3132043/SRR3132043_2.fastq.gz
SRR3132271	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3132271/SRR3132271_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3132271/SRR3132271_2.fastq.gz
SRR3131834	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/004/SRR3131834/SRR3131834_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/004/SRR3131834/SRR3131834_2.fastq.gz
SRR3132405	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3132405/SRR3132405_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3132405/SRR3132405_2.fastq.gz
SRR3132217	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3132217/SRR3132217_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3132217/SRR3132217_2.fastq.gz
SRR3132431	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3132431/SRR3132431_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3132431/SRR3132431_2.fastq.gz
SRR3132063	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/003/SRR3132063/SRR3132063.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/003/SRR3132063/SRR3132063_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/003/SRR3132063/SRR3132063_2.fastq.gz
SRR3132007	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3132007/SRR3132007_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3132007/SRR3132007_2.fastq.gz
SRR3131774	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/004/SRR3131774/SRR3131774_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/004/SRR3131774/SRR3131774_2.fastq.gz
SRR3132365	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3132365/SRR3132365_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3132365/SRR3132365_2.fastq.gz
SRR3132189	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3132189/SRR3132189_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3132189/SRR3132189_2.fastq.gz
SRR3132353	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/003/SRR3132353/SRR3132353_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/003/SRR3132353/SRR3132353_2.fastq.gz
SRR3132147	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3132147/SRR3132147_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3132147/SRR3132147_2.fastq.gz
SRR3131995	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3131995/SRR3131995_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3131995/SRR3131995_2.fastq.gz
SRR3131782	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/002/SRR3131782/SRR3131782_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/002/SRR3131782/SRR3131782_2.fastq.gz
SRR3131947	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3131947/SRR3131947.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3131947/SRR3131947_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3131947/SRR3131947_2.fastq.gz
SRR3132473	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/003/SRR3132473/SRR3132473_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/003/SRR3132473/SRR3132473_2.fastq.gz
SRR3131868	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/008/SRR3131868/SRR3131868_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/008/SRR3131868/SRR3131868_2.fastq.gz
SRR3132055	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3132055/SRR3132055_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3132055/SRR3132055_2.fastq.gz
SRR3131888	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/008/SRR3131888/SRR3131888_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/008/SRR3131888/SRR3131888_2.fastq.gz
SRR3132091	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3132091/SRR3132091_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3132091/SRR3132091_2.fastq.gz
SRR3132457	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3132457/SRR3132457_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3132457/SRR3132457_2.fastq.gz
SRR3131802	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/002/SRR3131802/SRR3131802_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/002/SRR3131802/SRR3131802_2.fastq.gz
SRR3132187	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3132187/SRR3132187_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3132187/SRR3132187_2.fastq.gz
SRR3131957	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3131957/SRR3131957_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3131957/SRR3131957_2.fastq.gz
SRR3131752	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/002/SRR3131752/SRR3131752_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/002/SRR3131752/SRR3131752_2.fastq.gz
SRR3131786	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/006/SRR3131786/SRR3131786_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/006/SRR3131786/SRR3131786_2.fastq.gz
SRR3132349	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3132349/SRR3132349_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3132349/SRR3132349_2.fastq.gz
SRR3132165	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3132165/SRR3132165_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3132165/SRR3132165_2.fastq.gz
SRR3131911	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3131911/SRR3131911_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3131911/SRR3131911_2.fastq.gz
SRR3132363	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/003/SRR3132363/SRR3132363_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/003/SRR3132363/SRR3132363_2.fastq.gz
SRR3131776	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/006/SRR3131776/SRR3131776_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/006/SRR3131776/SRR3131776_2.fastq.gz
SRR3131991	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3131991/SRR3131991_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3131991/SRR3131991_2.fastq.gz
SRR3131772	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/002/SRR3131772/SRR3131772_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/002/SRR3131772/SRR3131772_2.fastq.gz
